15	む	れ
15	め	お
15	ゃ	こ
15	ゃ	め
15	や	ぼ
15	ょ	ね
15	り	ぞ
15	り	ぽ
15	ろ	わ
15	わ	よ
14	、	ぬ
14	、	ぴ
14	。	ず
14	あ	ね
14	あ	も
14	ぃ	お
14	ぃ	か
14	う	づ
14	え	ひ
14	か	ぷ
14	が	ず
14	が	ぬ
14	ぎ	。
14	ぎ	き
14	ぐ	。
14	ぐ	せ
14	け	ぶ
14	ざ	ら
14	じ	う
14	じ	ほ
14	せ	ね
14	そ	す
14	ぞ	か
14	た	ぱ
14	ち	ぼ
14	っ	。
14	で	ぷ
14	に	ぬ
14	に	ぱ
14	ぬ	じ
14	ぬ	ま
14	ね	ぎ
14	ば	。
14	ば	へ
14	ひ	す
14	ふ	べ
14	ぷ	く
14	へ	で
14	ぺ	す
14	ぼ	に
14	む	わ
14	も	ぐ
14	ゃ	へ
14	や	ぎ
14	や	ご
14	や	び
14	ゅ	き
14	ゅ	せ
14	ゆ	り
14	ゆ	れ
14	よ	つ
14	よ	れ
14	よ	を
14	ら	ぼ
14	れ	み
14	ろ	ど
14	ろ	ほ
14	ろ	れ
14	わ	へ
14	わ	や
14	を	べ
13	、	っ
13	。	ぞ
13	あ	ぎ
13	あ	ご
13	あ	ぴ
13	い	づ
13	え	そ
13	え	び
13	か	ぼ
13	が	ざ
13	ぎ	う
13	ぎ	ち
13	ぎ	へ
13	ぎ	よ
13	ぐ	じ
13	け	き
13	け	こ
13	け	ひ
13	げ	く
13	ご	っ
13	ご	ぶ
13	ご	ほ
13	さ	う
13	さ	ち
13	さ	ど
13	ず	た
13	せ	こ
13	ぞ	ご
13	ぞ	み
13	だ	ぞ
13	だ	ふ
13	ち	ぐ
13	つ	ざ
13	づ	ら
13	ど	え
13	な	ぷ
13	ぬ	が
13	ぬ	く
13	ば	て
13	ば	み
13	び	け
13	ぴ	か
13	ふ	ざ
13	ぷ	か
13	へ	、
13	べ	よ
13	ほ	あ
13	ぽ	つ
13	む	え
13	め	あ
13	や	。
13	ゅ	い
13	ゅ	こ
13	ゅ	す
13	ゆ	が
13	ゆ	け
13	よ	す
13	る	ざ
13	れ	ぽ
13	ろ	づ
12	い	ヴ
12	い	ぺ
12	ぇ	の
12	え	へ
12	が	ろ
12	き	ぬ
12	け	び
12	げ	と
12	げ	は
12	ご	。
12	ご	ね
12	ご	ば
12	ご	へ
12	さ	ざ
12	ざ	せ
12	ざ	め
12	す	へ
12	ず	ふ
12	せ	ざ
12	そ	ま
12	た	づ
12	っ	っ
12	づ	め
12	で	ぽ
12	と	ざ
12	ど	つ
12	な	ず
12	ね	び
12	ば	ろ
12	ひ	。
12	び	れ
12	び	ろ
12	ふ	も
12	ぶ	え
12	ぶ	ね
12	ぷ	な
12	ぷ	ま
12	へ	く
12	へ	な
12	へ	ら
12	ぺ	っ
12	ほ	ろ
12	ま	へ
12	む	へ
12	む	む
12	め	ど
12	ゃ	よ
12	ゅ	ふ
12	ゆ	げ
12	ょ	げ
12	よ	あ
12	り	へ
12	る	ぺ
12	れ	め
12	ろ	び
12	を	ぽ
11	ぁ	く
11	ぃ	ぎ
11	ぃ	こ
11	ぃ	と
11	ぃ	よ
11	え	ぎ
11	え	ぷ
11	お	ぎ
11	お	ず
11	が	ぱ
11	き	べ
11	ぎ	ぬ
11	ぎ	み
11	く	ぉ
11	ぐ	ず
11	け	み
11	け	む
11	げ	え
11	げ	だ
11	げ	よ
11	さ	ぐ
11	ざ	り
11	し	づ
11	じ	げ
11	す	ふ
11	ず	え
11	ず	ぎ
11	ず	そ
11	ず	ば
11	ず	め
11	ず	よ
11	せ	あ
11	せ	ぬ
11	せ	ぶ
11	せ	ろ
11	そ	せ
11	そ	め
11	ぞ	と
11	た	ぽ
11	だ	ゆ
11	て	ざ
11	て	ぷ
11	ど	げ
11	ど	ぜ
11	な	ざ
11	な	ぢ
11	な	ぱ
11	ば	ぐ
11	ば	ど
11	ぱ	る
11	ひ	お
11	ひ	ば
11	ひ	ゅ
11	び	そ
11	ぴ	る
11	ぷ	。
11	ぷ	こ
11	ぷ	へ
11	へ	し
11	へ	つ
11	へ	も
11	べ	か
11	べ	さ
11	ほ	ね
11	ほ	る
11	ぼ	な
11	ぼ	れ
11	ぽ	か
11	ぽ	さ
11	ま	そ
11	ま	ぶ
11	ま	べ
11	む	お
11	め	せ
11	も	ず
11	も	べ
11	ゃ	ば
11	や	へ
11	ゅ	ぼ
11	ゆ	し
11	ょ	ろ
11	よ	ぎ
11	る	ず
11	ろ	た
11	を	ぷ
11	を	ら
11	ー	ぜ
10	、	を
10	あ	ゆ
10	ぃ	さ
10	ぃ	せ
10	ぃ	ほ
10	ぃ	れ
10	い	ぽ
10	え	う
10	え	ふ
10	が	ぐ
10	き	ぞ
10	ぎ	ほ
10	く	ぱ
10	ぐ	び
10	け	め
10	げ	り
10	さ	こ
10	さ	た
10	ざ	は
10	ざ	や
10	し	ぴ
10	し	ゆ
10	す	ぞ
10	す	ゆ
10	そ	え
10	そ	き
10	そ	さ
10	そ	そ
10	そ	ぷ
10	そ	べ
10	ぞ	、
10	ぞ	っ
10	ぞ	の
10	ぞ	ら
10	た	ざ
10	だ	ぺ
10	だ	ほ
10	つ	ず
10	て	づ
10	て	ぬ
10	て	べ
10	で	ろ
10	ど	ぶ
10	に	ぴ
10	ぬ	ぐ
10	ね	か
10	ね	く
10	ね	も
10	は	ぁ
10	は	ぴ
10	は	ぽ
10	び	。
10	び	ば
10	び	へ
10	び	ほ
10	ぴ	の
10	ぶ	う
10	ぷ	け
10	ぷ	だ
10	へ	あ
10	へ	ぇ
10	へ	そ
10	ぼ	さ
10	ぽ	に
10	み	ゆ
10	め	ご
10	も	ざ
10	も	ぼ
10	ゃ	き
10	ゃ	そ
10	ゃ	ぷ
10	ゅ	ぶ
10	ゆ	を
10	ょ	ぐ
10	ょ	ど
10	よ	じ
10	よ	ち
10	よ	ど
10	ら	ろ
10	り	ぃ
10	ろ	お
10	わ	こ
10	わ	ぬ
10	わ	む
10	を	ぱ
10	ー	ヴ
10	ー	ぬ
9	ぁ	ろ
9	ぃ	ね
9	ぃ	も
9	ぃ	ら
9	ぅ	ー
9	ぇ	ふ
9	え	ぐ
9	え	ほ
9	お	ざ
9	か	ぱ
9	ぎ	ぃ
9	ぎ	け
9	ぎ	ご
9	ぎ	ど
9	ぎ	ひ
9	ぐ	お
9	け	ふ
9	け	べ
9	げ	じ
9	げ	れ
9	ご	つ
9	さ	ご
9	さ	じ
9	さ	ぬ
9	ざ	ね
9	じ	ぺ
9	ぜ	こ
9	ぜ	て
9	ぜ	を
9	そ	じ
9	ぞ	む
9	だ	ぁ
9	ち	ゆ
9	づ	よ
9	と	ぴ
9	ど	ど
9	ど	べ
9	ど	む
9	ぬ	こ
9	ぬ	も
9	ぬ	る
9	ね	お
9	ね	づ
9	ば	ず
9	ば	ね
9	ぱ	ち
9	ぱ	れ
9	ひ	ぼ
9	ひ	れ
9	び	う
9	び	げ
9	び	ど
9	び	ね
9	び	び
9	ぴ	き
9	ふ	ほ
9	ぶ	へ
9	ぷ	ぜ
9	ぷ	め
9	ぷ	も
9	へ	す
9	べ	と
9	べ	ろ
9	べ	を
9	ほ	わ
9	ぼ	そ
9	ぽ	る
9	ま	ろ
9	む	あ
9	む	つ
9	む	ば
9	ゃ	ざ
9	や	ぱ
9	や	べ
9	ゅ	。
9	ょ	た
9	ょ	み
9	よ	ぷ
9	よ	ら
9	ら	ぽ
9	れ	ひ
9	れ	ぶ
9	れ	ゆ
9	を	ぴ
9	を	ろ
8	う	ぽ
8	ヴ	ぃ
8	お	ぉ
8	お	ぐ
8	お	ぞ
8	お	ぱ
8	ぎ	ざ
8	ぎ	ぼ
8	ぐ	ふ
8	け	ぬ
8	け	り
8	げ	お
8	げ	ば
8	こ	ず
8	こ	づ
8	ご	ぷ
8	さ	べ
8	ざ	が
8	ざ	け
8	し	ぃ
8	じ	ぐ
8	ず	ひ
8	せ	お
8	せ	じ
8	ぜ	が
8	そ	て
8	そ	み
8	だ	ぎ
8	だ	ぜ
8	だ	ば
8	ち	み
8	ぢ	は
8	づ	み
8	て	ず
8	て	ぽ
8	で	ず
8	ど	ぅ
8	ど	ゆ
8	に	ず
8	ぬ	お
8	ぬ	と
8	ぬ	よ
8	ぬ	れ
8	ね	ち
8	ね	ぶ
8	ね	や
8	の	ぬ
8	ば	び
8	ひ	ぶ
8	ひ	ほ
8	び	わ
8	ぴ	で
8	ふ	、
8	ふ	ぜ
8	ふ	ぶ
8	ぷ	あ
8	ぷ	き
8	へ	ひ
8	ぺ	け
8	ぺ	し
8	ぺ	ら
8	ほ	が
8	ほ	で
8	ほ	な
8	ぼ	と
8	ぽ	く
8	ま	ぱ
8	み	ぐ
8	み	ぜ
8	み	づ
8	み	ば
8	み	め
8	み	ろ
8	む	ど
8	む	べ
8	ゃ	ぐ
8	や	ぽ
8	ゅ	び
8	よ	が
8	り	ぺ
8	れ	え
8	ろ	ぎ
8	ろ	ゆ
8	ろ	ら
8	わ	ね
8	ー	え
7	。	ぺ
7	ぁ	べ
7	ぃ	。
7	ぃ	ぐ
7	ぃ	り
7	ヴ	ぇ
7	え	ご
7	え	ぴ
7	か	ヴ
7	ぎ	ぶ
7	ぐ	え
7	ぐ	そ
7	け	ぼ
7	こ	げ
7	こ	ぞ
7	さ	ぷ
7	ざ	、
7	ざ	み
7	じ	ぞ
7	じ	び
7	す	ど
7	ず	せ
7	ず	ち
7	ず	ど
7	ず	ぶ
7	ず	ほ
7	ず	ぼ
7	せ	う
7	せ	げ
7	ぜ	。
7	ぜ	あ
7	ぜ	だ
7	ぜ	る
7	そ	お
7	そ	ぐ
7	ち	ぢ
7	ち	ぱ
7	ち	む
7	ぢ	が
7	て	ぇ
7	て	ぞ
7	で	ぴ
7	と	ぽ
7	ど	ぼ
7	な	づ
7	な	ぺ
7	に	ぽ
7	ぬ	ぎ
7	ぬ	ご
7	ぬ	っ
7	ぬ	ふ
7	ぬ	を
7	ね	せ
7	ね	ぼ
7	ぱ	う
7	ぱ	で
7	ぱ	と
7	ぱ	ぱ
7	ひ	わ
7	ぴ	こ
7	ぴ	た
7	ぴ	は
7	ふ	ふ
7	ふ	む
7	ぶ	ぎ
7	ぶ	て
7	ぶ	ま
7	ぷ	や
7	へ	こ
7	へ	ぶ
7	べ	の
7	ほ	、
7	ほ	え
7	ほ	に
7	ぼ	あ
7	ぼ	お
7	ぼ	こ
7	ぼ	は
7	ぽ	と
7	ぽ	の
7	ぽ	れ
7	み	ぬ
7	み	へ
7	む	て
7	ゃ	え
7	ゃ	ぜ
7	や	ぞ
7	ゅ	ひ
7	ゆ	や
7	ょ	ざ
7	ょ	ず
7	ょ	ぼ
7	れ	せ
7	れ	ぬ
7	ろ	ち
7	ろ	ろ
7	わ	あ
7	わ	ぐ
7	わ	ろ
6	あ	ぁ
6	あ	へ
6	ぃ	、
6	ぃ	く
6	ぃ	じ
6	ぃ	で
6	ぃ	ま
6	ぇ	こ
6	え	け
6	ぉ	れ
6	か	ぬ
6	か	ぴ
6	ぎ	ず
6	ぎ	ば
6	く	ぴ
6	ぐ	ぎ
6	ぐ	く
6	ぐ	ね
6	ぐ	ひ
6	ぐ	ぼ
6	け	ろ
6	げ	あ
6	こ	ぼ
6	ざ	た
6	し	ざ
6	し	ぞ
6	じ	ず
6	ず	ご
6	ず	べ
6	ぜ	た
6	ぜ	み
6	そ	よ
6	ぞ	こ
6	だ	げ
6	ち	ぬ
6	ぢ	の
6	っ	だ
6	つ	ぁ
6	つ	ぱ
6	つ	ぽ
6	づ	れ
6	て	ぴ
6	で	ぞ
6	ど	ご
6	ね	そ
6	ね	ふ
6	は	ぬ
6	ひ	ゆ
6	び	ゃ
6	び	よ
6	ぴ	そ
6	ぴ	ゃ
6	ふ	。
6	ふ	ご
6	ふ	わ
6	ぶ	せ
6	ぶ	ふ
6	へ	り
6	べ	が
6	べ	や
6	ぺ	く
6	ぺ	れ
6	ほ	た
6	ほ	は
6	ほ	ほ
6	ほ	れ
6	ぼ	を
6	ぽ	が
6	ぽ	し
6	ぽ	て
6	ぽ	ど
6	ぽ	を
6	ま	ば
6	む	ご
6	め	け
6	め	む
6	め	れ
6	も	ぴ
6	ゃ	ふ
6	や	ぁ
6	や	ぷ
6	ゅ	そ
6	ゅ	れ
6	ゆ	こ
6	ゆ	そ
6	ゆ	も
6	ょ	ぜ
6	ょ	へ
6	ら	ぴ
6	り	ぜ
6	ろ	て
6	ろ	ね
6	ろ	ひ
6	わ	げ
6	わ	ご
6	を	ざ
6	を	び
6	ー	ご
5	。	っ
5	。	ぬ
5	ぁ	に
5	あ	ぜ
5	あ	ぼ
5	あ	よ
5	ぃ	き
5	ヴ	の
5	ぇ	、
5	ぇ	ら
5	ぉ	、
5	ぉ	ら
5	お	ぜ
5	き	ぷ
5	ぎ	そ
5	ぎ	ね
5	ぐ	ぐ
5	ぐ	て
5	ぐ	ほ
5	け	え
5	け	け
5	け	ご
5	け	そ
5	け	ぱ
5	け	わ
5	げ	ろ
5	こ	ご
5	ご	げ
5	ご	べ
5	ざ	あ
5	ざ	え
5	ざ	だ
5	ざ	む
5	し	び
5	じ	ざ
5	す	ぜ
5	ず	ゆ
5	ぜ	き
5	ぜ	せ
5	ぜ	で
5	そ	ほ
5	そ	む
5	ぞ	は
5	ぞ	よ
5	ぞ	り
5	ぞ	ろ
5	だ	ぐ
5	ち	ぴ
5	ぢ	を
5	っ	む
5	づ	り
5	で	ぺ
5	と	ぬ
5	ど	ぎ
5	な	ぴ
5	ぬ	ほ
5	ぬ	ー
5	の	ヴ
5	ば	げ
5	ば	ぼ
5	ぱ	き
5	ぱ	げ
5	ぱ	ひ
5	ぱ	を
5	び	ぜ
5	び	ぼ
5	ぴ	ち
5	ぴ	も
5	ぴ	を
5	ふ	ぐ
5	ふ	ぼ
5	ぶ	け
5	ぶ	ほ
5	ぷ	い
5	ぷ	え
5	ぷ	じ
5	ぷ	た
5	へ	う
5	へ	れ
5	べ	え
5	べ	で
5	べ	ば
5	ぺ	こ
5	ほ	き
5	ほ	ち
5	ぼ	、
5	ぼ	き
5	ぼ	じ
5	ぼ	ど
5	ぽ	で
5	ま	び
5	む	ふ
5	む	ぼ
5	め	え
5	め	ぼ
5	め	み
5	も	ぉ
5	も	ぬ
5	も	ぱ
5	も	ぷ
5	ゃ	ぁ
5	ゃ	ぎ
5	や	ず
5	ゅ	て
5	ゆ	、
5	ゆ	す
5	ょ	あ
5	よ	べ
5	り	ぴ
5	る	る
5	ろ	つ
5	ろ	ぴ
5	ろ	ぶ
5	ろ	ぷ
5	わ	ふ
4	。	ぴ
4	。	る
4	。	を
4	ぁ	す
4	あ	ヴ
4	ぃ	だ
4	ぃ	や
4	い	ぴ
4	ぅ	ぃ
4	ぅ	は
4	う	ぺ
4	ヴ	を
4	ぇ	で
4	え	わ
4	ぉ	い
4	お	べ
4	お	ぺ
4	が	ぺ
4	ぎ	ぜ
4	ぐ	つ
4	ぐ	ぽ
4	ぐ	む
4	ぐ	ゆ
4	げ	ぇ
4	げ	み
4	げ	や
4	こ	ぜ
4	こ	ぽ
4	さ	ぁ
4	さ	ぼ
4	ざ	う
4	ざ	そ
4	ざ	ち
4	ざ	で
4	ざ	ぶ
4	し	ぷ
4	し	べ
4	じ	ぱ
4	す	つ
4	す	ぬ
4	ず	ぜ
4	ず	て
4	せ	え
4	せ	ふ
4	ぜ	そ
4	ぜ	と
4	ぜ	ま
4	そ	け
4	そ	ご
4	そ	ね
4	そ	ひ
4	ぞ	な
4	ぞ	ー
4	た	ぴ
4	た	ぺ
4	だ	ざ
4	だ	へ
4	ち	ぞ
4	ぢ	め
4	つ	ぃ
4	つ	ぷ
4	づ	な
4	て	ぢ
4	で	ぐ
4	と	ぺ
4	ど	ぱ
4	ど	び
4	な	ぬ
4	ぬ	、
4	ぬ	ぁ
4	ぬ	や
4	ね	へ
4	は	ぺ
4	ば	ぎ
4	ば	ぜ
4	ば	べ
4	ぱ	か
4	ぱ	が
4	ぱ	じ
4	ぱ	ふ
4	ぱ	や
4	ぱ	ろ
4	ひ	う
4	ひ	ぐ
4	ひ	ち
4	ひ	ね
4	び	ご
4	び	ず
4	び	ぶ
4	び	ぽ
4	ぴ	い
4	ぴ	が
4	ぴ	に
4	ふ	ぞ
4	ふ	ひ
4	ふ	ゅ
4	ぶ	ば
4	ぶ	ぱ
4	ぶ	わ
4	ぷ	お
4	ぷ	そ
4	ぷ	ひ
4	ぷ	ふ
4	へ	ど
4	へ	ぼ
4	へ	わ
4	べ	は
4	ぺ	て
4	ぺ	る
4	ぺ	ろ
4	ぼ	ぜ
4	ぼ	ま
4	ぼ	も
4	ぽ	な
4	ま	ぞ
4	ま	づ
4	ま	ぼ
4	み	ぱ
4	み	ひ
4	み	べ
4	む	う
4	む	ざ
4	む	ぞ
4	む	び
4	む	ん
4	め	う
4	め	ひ
4	め	ほ
4	ゃ	ご
4	ゃ	ず
4	ゃ	て
4	ゃ	み
4	や	ぜ
4	ゅ	ぜ
4	ゅ	ぷ
4	ょ	び
4	よ	ぉ
4	ら	ぷ
4	り	づ
4	り	ぱ
4	る	づ
4	る	ぴ
4	れ	ね
4	れ	り
4	ろ	ぜ
4	わ	ひ
4	ー	ぎ
3	ぁ	ぁ
3	ぁ	め
3	ぁ	る
3	あ	ぐ
3	ぃ	ざ
3	ぃ	そ
3	ぃ	ぞ
3	ぃ	て
3	ぃ	ば
3	ぃ	ふ
3	ぃ	ろ
3	う	ぬ
3	う	ぴ
3	ヴ	は
3	ぇ	お
3	ぇ	と
3	ぇ	な
3	え	ざ
3	え	ぬ
3	え	べ
3	え	ぼ
3	ぉ	。
3	ぉ	ぃ
3	ぉ	ぉ
3	ぉ	か
3	ぉ	り
3	お	ぴ
3	き	ぺ
3	き	ぽ
3	ぎ	め
3	ぐ	め
3	ぐ	よ
3	け	ぎ
3	け	ぽ
3	け	ゆ
3	げ	。
3	げ	こ
3	げ	ひ
3	げ	む
3	げ	も
3	こ	ぐ
3	こ	ざ
3	こ	ほ
3	ご	び
3	さ	ぴ
3	さ	ろ
3	ざ	く
3	ざ	じ
3	ざ	な
3	ざ	ほ
3	じ	ぼ
3	す	ぼ
3	ず	げ
3	ず	ざ
3	ず	へ
3	ず	わ
3	ず	ー
3	せ	そ
3	せ	び
3	せ	む
3	ぜ	う
3	ぜ	の
3	ぜ	ら
3	そ	あ
3	そ	げ
3	そ	ぜ
3	そ	や
3	ぞ	し
3	ぞ	せ
3	た	ぁ
3	だ	ご
3	だ	び
3	だ	ぼ
3	ぢ	も
3	っ	ご
3	っ	ひ
3	づ	っ
3	づ	つ
3	に	ぇ
3	に	づ
3	に	ぺ
3	ぬ	え
3	ぬ	は
3	ね	ゆ
3	の	づ
3	ば	ご
3	ば	ざ
3	ぱ	こ
3	ぱ	て
3	ぱ	ま
3	び	ぐ
3	ぴ	、
3	ぴ	ざ
3	ぴ	ろ
3	ふ	び
3	ぶ	め
3	へ	ち
3	へ	ほ
3	へ	ま
3	へ	み
3	へ	め
3	へ	ゆ
3	へ	よ
3	べ	あ
3	べ	う
3	べ	せ
3	べ	ひ
3	ぺ	だ
3	ぺ	に
3	ほ	。
3	ほ	ぐ
3	ほ	ぜ
3	ほ	ま
3	ほ	や
3	ぼ	ぎ
3	ぼ	せ
3	ぼ	だ
3	ぼ	ね
3	ぼ	や
3	ぽ	ち
3	ぽ	ぴ
3	ぽ	ら
3	ま	ぢ
3	ま	ぷ
3	み	ぞ
3	み	ぺ
3	み	む
3	め	ぎ
3	め	げ
3	め	づ
3	め	ね
3	め	ふ
3	め	ぶ
3	め	ゆ
3	ゃ	ぶ
3	ゃ	ろ
3	や	ぐ
3	ゅ	ご
3	ゆ	あ
3	ゆ	さ
3	ゆ	な
3	ゆ	ふ
3	ょ	ご
3	ょ	れ
3	よ	げ
3	よ	ふ
3	ら	ぁ
3	ら	ヴ
3	ら	ぺ
3	る	ヴ
3	れ	け
3	れ	ぱ
3	れ	ぼ
3	ろ	ぞ
3	ろ	む
3	わ	ぁ
3	わ	そ
3	わ	つ
3	わ	ぶ
3	を	る
3	ん	ー
3	ー	ぴ
3	ー	ぺ
3	ー	ゆ
2	、	。
2	。	ん
2	ぁ	あ
2	ぁ	お
2	ぁ	き
2	ぁ	し
2	ぁ	じ
2	ぁ	ぜ
2	ぁ	た
2	ぁ	て
2	ぁ	で
2	ぁ	な
2	あ	ぞ
2	ぃ	ぃ
2	ぃ	け
2	ぅ	ぅ
2	ぅ	が
2	ぅ	っ
2	ぅ	と
2	ぅ	に
2	う	ヴ
2	ヴ	で
2	ぇ	え
2	ぇ	か
2	ぇ	ね
2	ぇ	は
2	ぇ	む
2	ぇ	も
2	ぇ	や
2	ぇ	よ
2	ぇ	ろ
2	え	ぇ
2	え	げ
2	え	ぞ
2	え	ゆ
2	ぉ	あ
2	ぉ	ろ
2	お	づ
2	お	ほ
2	か	ぽ
2	き	ぱ
2	ぎ	づ
2	ぎ	び
2	く	ぬ
2	く	ぺ
2	ぐ	け
2	ぐ	ぜ
2	ぐ	ぞ
2	ぐ	ど
2	ぐ	ば
2	ぐ	ぶ
2	ぐ	わ
2	け	げ
2	け	ぜ
2	け	づ
2	け	ぺ
2	げ	ぐ
2	げ	せ
2	げ	ち
2	げ	ぼ
2	げ	め
2	こ	ぬ
2	ご	ゆ
2	ご	わ
2	ざ	さ
2	ざ	び
2	ざ	へ
2	ざ	も
2	し	ぱ
2	じ	ぃ
2	じ	づ
2	じ	べ
2	す	ざ
2	ず	ぐ
2	ず	び
2	ず	ぽ
2	せ	せ
2	せ	ち
2	せ	づ
2	せ	ひ
2	せ	べ
2	ぜ	ぃ
2	ぜ	ぎ
2	ぜ	く
2	ぜ	さ
2	ぜ	じ
2	ぜ	ど
2	ぜ	ね
2	ぜ	は
2	ぜ	よ
2	そ	ど
2	そ	ぱ
2	そ	へ
2	ぞ	ぉ
2	ぞ	が
2	ぞ	げ
2	ぞ	め
2	ぞ	や
2	ぞ	る
2	ぞ	わ
2	た	ヴ
2	だ	づ
2	だ	ど
2	だ	ぬ
2	だ	ぷ
2	ち	ざ
2	ち	ぷ
2	ち	ぺ
2	ち	ぽ
2	っ	ね
2	っ	の
2	っ	び
2	っ	へ
2	っ	れ
2	つ	ぇ
2	つ	ぉ
2	づ	と
2	づ	ね
2	づ	ま
2	て	ぺ
2	と	ヴ
2	と	ぉ
2	ど	ヴ
2	ど	ぽ
2	に	ぃ
2	ぬ	あ
2	ぬ	う
2	ぬ	げ
2	ぬ	ぞ
2	ぬ	た
2	ぬ	だ
2	ぬ	に
2	ぬ	ひ
2	ぬ	ゆ
2	ぬ	ら
2	ね	う
2	ね	ご
2	ね	ぬ
2	ね	ひ
2	ね	よ
2	ね	わ
2	ば	ぞ
2	ば	づ
2	ば	ぷ
2	ば	ぽ
2	ば	ゆ
2	ぱ	ぐ
2	ぱ	ご
2	ぱ	さ
2	ぱ	ず
2	ぱ	せ
2	ぱ	だ
2	ぱ	は
2	ぱ	ぴ
2	ぱ	ぶ
2	ぱ	ぷ
2	ひ	へ
2	び	ぃ
2	び	ぎ
2	び	ざ
2	び	ぬ
2	び	む
2	び	め
2	ぴ	え
2	ぴ	く
2	ぴ	じ
2	ぴ	だ
2	ぴ	て
2	ぴ	と
2	ぴ	ふ
2	ぴ	や
2	ぴ	れ
2	ふ	ぅ
2	ふ	げ
2	ふ	ず
2	ふ	ぱ
2	ぶ	ご
2	ぶ	む
2	ぷ	ぐ
2	ぷ	ご
2	ぷ	ぷ
2	ぷ	ぺ
2	へ	え
2	へ	さ
2	へ	じ
2	へ	せ
2	へ	に
2	へ	ふ
2	へ	へ
2	べ	。
2	べ	ぇ
2	べ	こ
2	べ	ず
2	べ	そ
2	べ	み
2	ぺ	あ
2	ぺ	な
2	ぺ	り
2	ほ	だ
2	ほ	ば
2	ほ	ふ
2	ほ	へ
2	ほ	み
2	ぼ	。
2	ぼ	げ
2	ぼ	ぶ
2	ぼ	み
2	ぼ	わ
2	ぽ	、
2	ぽ	ぐ
2	ぽ	だ
2	ぽ	は
2	ぽ	ぶ
2	ぽ	ぷ
2	ぽ	へ
2	ぽ	や
2	ま	む
2	み	び
2	む	ぜ
2	む	み
2	む	ゆ
2	め	ぜ
2	め	ぞ
2	め	ぷ
2	め	へ
2	ゃ	ぼ
2	ゃ	ぽ
2	ゅ	ば
2	ゅ	へ
2	ゅ	ぺ
2	ゆ	。
2	ゆ	じ
2	ゆ	ち
2	ゆ	ぶ
2	ゆ	ま
2	ょ	つ
2	ょ	ふ
2	ょ	ぷ
2	ょ	べ
2	ょ	む
2	ょ	ら
2	よ	ぐ
2	よ	ぞ
2	よ	で
2	よ	へ
2	よ	ぽ
2	よ	も
2	よ	よ
2	り	ヴ
2	る	ぅ
2	れ	ぷ
2	れ	へ
2	ろ	ぬ
2	ろ	ぺ
2	ろ	る
2	わ	ど
1	、	ヴ
1	、	ん
1	。	、
1	。	ヴ
1	ぁ	け
1	ぁ	こ
1	ぁ	ざ
1	ぁ	そ
1	ぁ	だ
1	ぁ	ぬ
1	ぁ	ぶ
1	ぁ	や
1	ぁ	よ
1	あ	づ
1	あ	ぺ
1	あ	ぽ
1	ぃ	ど
1	ぃ	ぱ
1	ぃ	へ
1	ぃ	ぼ
1	い	ぃ
1	ぅ	。
1	ぅ	か
1	う	ぅ
1	ヴ	ぉ
1	ヴ	さ
1	ヴ	に
1	ヴ	ろ
1	ぇ	う
1	ぇ	そ
1	ぇ	ぞ
1	ぇ	ぱ
1	ぇ	ほ
1	ぇ	ぽ
1	ぇ	を
1	え	ぽ
1	ぉ	う
1	ぉ	っ
1	ぉ	で
1	ぉ	と
1	ぉ	の
1	ぉ	ま
1	ぉ	め
1	お	。
1	か	ぺ
1	き	ぃ
1	き	ぇ
1	ぎ	え
1	ぎ	ぐ
1	ぎ	ぞ
1	ぎ	ぷ
1	ぎ	ゆ
1	く	ぅ
1	ぐ	ぅ
1	ぐ	ご
1	ぐ	ざ
1	ぐ	べ
1	ぐ	ぺ
1	け	ぇ
1	け	ぐ
1	け	ざ
1	け	ほ
1	げ	う
1	げ	げ
1	げ	ご
1	げ	ざ
1	げ	ず
1	げ	ぜ
1	げ	そ
1	げ	ふ
1	げ	ぶ
1	げ	べ
1	げ	ぺ
1	こ	ぢ
1	こ	ぷ
1	ご	ぐ
1	ご	ぺ
1	ご	ぼ
1	さ	ぇ
1	さ	ぢ
1	さ	ぺ
1	ざ	お
1	ざ	ぎ
1	ざ	こ
1	ざ	ず
1	ざ	て
1	ざ	ど
1	ざ	べ
1	ざ	ぽ
1	ざ	よ
1	ざ	ろ
1	し	ぽ
1	じ	ぬ
1	じ	ぽ
1	す	ぃ
1	す	づ
1	ず	ぬ
1	ず	ぱ
1	ず	ぷ
1	ず	ろ
1	せ	ぇ
1	せ	ご
1	せ	ど
1	せ	ぱ
1	せ	ほ
1	せ	ぼ
1	せ	ぽ
1	せ	や
1	ぜ	ぇ
1	ぜ	え
1	ぜ	お
1	ぜ	ぐ
1	ぜ	け
1	ぜ	げ
1	ぜ	す
1	ぜ	ち
1	ぜ	べ
1	ぜ	ほ
1	ぜ	も
1	ぜ	や
1	ぜ	ゆ
1	ぜ	ー
1	そ	。
1	そ	ゆ
1	ぞ	あ
1	ぞ	じ
1	ぞ	だ
1	ぞ	て
1	ぞ	で
1	ぞ	ぷ
1	ぞ	ゆ
1	た	ぬ
1	だ	ヴ
1	だ	べ
1	ち	ぃ
1	ち	ヴ
1	ち	ぜ
1	ぢ	え
1	ぢ	し
1	ぢ	じ
1	ぢ	に
1	ぢ	ま
1	ぢ	み
1	ぢ	ゃ
1	ぢ	り
1	ぢ	ん
1	っ	ぅ
